,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
320,3971,4089,3,1,2,0,1,"shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded."
321,3972,4090,3,1,2,0,1,uh oh its 9/11 what you gonna preach and cry about today faggot.
322,3973,4091,3,1,2,0,1,fag
323,3976,4094,3,1,2,0,1,fake niggah! They fake!
324,3981,4099,3,1,2,0,1,I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?
325,3982,4100,3,1,2,0,1,buck beaners &amp; security started pushing him &amp; that jetsgreen faggot around
326,3990,4109,3,1,2,0,1,yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch
327,3991,4110,3,1,2,0,1,I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy
328,4006,4125,3,1,2,0,1,u aint bout it wop
329,4014,4134,6,1,4,1,1,we block us then and see what happens. You think we on ya high yellow ass now. Just watch
330,4017,4137,3,1,2,0,1,bitch fuck you get out my mentions malzeno!
331,4023,4143,3,1,2,0,1,Am not down with gay shit u better ask my bitch
332,4025,4145,3,1,2,0,1,bring yo bitch ass whith em jump in want to and get yo ass beat up
333,4026,4146,6,1,5,0,1,hoe I'm at work til like 8
334,4031,4151,3,1,2,0,1,stop being bitchy bitch
335,4040,4161,3,1,2,0,1,"I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
336,4056,4177,3,1,2,0,1,"yea, it looks fag-like"
337,4057,4178,3,1,2,0,1,suck my dick you cunts
338,4073,4195,3,1,2,0,1,u really got these coons out here dreaming
339,4081,4203,3,1,2,0,1,haha faggot
340,4085,4207,3,1,2,0,1,pussy
341,4094,4216,3,1,2,0,1,bitch I don't want yo fat ass following me hoe
342,4095,4217,3,1,2,0,1,bitch am dumb bitch am smarter than yo fat Peter Griffin looking ass
343,4097,4219,3,1,2,0,1,"bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu"
344,4100,4222,3,1,2,0,1,"wow your fucking lame we all laughing at ya. Hey fat ass u want Twinkie, and what u said made no sense go eat or something"
345,4104,4226,3,1,2,0,1,i don't FW that nigga he pussy
346,4109,4231,3,1,2,0,1,my phone was dead fag man
347,4133,4255,3,1,2,0,1,"it sucks rachels sister is such a snobby bitch n rach is so nice!!!!!cant stand elissa, so snutty"
348,4147,4269,3,1,2,0,1,lol ive gotten into with retards on here who actually think i am my avi -_-' ive gotten called ugly black bitch. like......
349,4150,4272,3,1,2,0,1,I am working fag
350,4180,4303,3,1,2,0,1,"nigga I seen yo ass at da welfare center, punk bitch, ain't worth my time"
351,4181,4304,3,1,2,0,1,"work, is something adults do for money, not borrow from money... Broke bitch"
352,4184,4307,3,1,2,0,1,rich? Haha u broke bitch. No women would ever fuck you. Lol.
353,4185,4308,3,1,2,0,1,"oh hell no! Fuck you Uncle Tom bitch, I remember yo punk broke ass"
354,4190,4313,3,1,2,0,1,I send them hoes because ain't nobody gone play me but geez lmao not when they ask for them
355,4225,4349,3,1,2,0,1,Dat dawg live betta den most colored folk in my hood
356,4228,4353,3,1,2,0,1,Yeah man. He even scare me and I is a nigger
357,4234,4359,3,1,2,0,1,Ware da colored elite meet to eat
358,4235,4360,3,1,2,0,1,Thanks for calling me a fucking fag.
359,4238,4363,3,1,2,0,1,he is a redneck fuck. This turd cutter is the lyinest of liars and his district is made up of yhe same...
360,4255,4381,6,1,1,4,2,y u not on the monkey bars too lol
361,4258,4384,3,1,2,0,1,i trusted you queer cakes! wheres the passion? she made me do it dammit
362,4259,4385,3,1,2,0,1,that kids a fag
363,4266,4392,3,1,2,0,1,"nigga I still pull tho, and fuck you bitch u stfu"
364,4267,4393,3,1,2,0,1,bitch who scarry am not backing down from no fuck nigga the fuck you talking bout hoe ass nigga stop dat talking and pull up
365,4268,4394,3,1,2,0,1,fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then
366,4269,4395,3,1,2,0,1,bitch i hit you with the dm and a nigga aint dm back
367,4281,4408,3,1,2,0,1,faggot
368,4282,4409,3,1,2,0,1,faggot ass fucking snitch
369,4288,4415,3,1,2,0,1,I called him a pussy and got blocked real quick by him and Bobby Kelly. I cant say I upset about it.
370,4293,4420,3,1,2,0,1,FaceTime me nigger
371,4296,4423,3,1,2,0,1,fucking stupid crackers
372,4297,4424,3,1,2,0,1,fucking creepy ass nigguh lmao
373,4307,4434,3,1,2,0,1,no one cares nigger
374,4318,4445,3,1,2,0,1,let a honky know man lol
375,4326,4454,3,1,2,0,1,your just building the pussy up lmao!
376,4340,4468,3,1,2,0,1,Calm down you little Asian lol just go flip a bitch!
377,4355,4483,3,1,2,0,1,come draw and paint with me niggah!
378,4360,4488,3,1,2,0,1,niggah you gay!
379,4362,4490,3,1,2,0,1,you wish niggah!!!
380,4363,4491,3,1,2,0,1,kik me u nigglet I need to know when we outs to the pool
381,4368,4497,3,1,2,0,1,"one charlotte store, but of course they are faggots"
382,4371,4500,3,1,2,0,1,bitch nigga
383,4380,4510,3,1,2,0,1,imma shoot that bitch
384,4382,4512,3,1,2,0,1,"I said something to you gorilla, stop listening to monkey music"
385,4420,4551,3,1,2,0,1,can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
386,4427,4558,3,1,2,0,1,bitch
387,4428,4559,3,1,2,0,1,you like men faggot.
388,4430,4561,3,1,2,0,1,shouldve caught it the first time nigger
389,4436,4567,3,1,2,0,1,This nothing to do with my shoes you ignorant twat.
390,4443,4574,3,1,2,0,1,I honesty think the internet is just full of retards.
391,4456,4588,3,1,2,0,1,"u know how Hispanics be takin All the jobs these niggers won't? Yeah, somethin like a hispanic"
392,4461,4593,3,1,2,0,1,how about I just fuck you right in the pussy
393,4463,4595,3,1,2,0,1,yes i like dick and i hate bitches. who am i now?
394,4469,4601,3,1,2,0,1,bitch ass Jorge Haha ain't you at work nigga?
395,4471,4603,3,1,2,0,1,biiiiiiiitch don't start with this again haha my niggggg grandma come over hoe!! If ya want I'll try to scoop ya up today if ya
396,4472,4604,3,1,2,0,1,shut up faggot
397,4474,4606,6,1,5,0,1,pussy x3
398,4487,4619,3,1,2,0,1,everything but im outside come get this bitch
399,4505,4637,3,1,2,0,1,of course u would you PC lemming.one just says the word nigger.the other has all the potential to reek havoc on society
400,4513,4645,3,1,2,0,1,My nigga know he a bitch
401,4530,4662,3,1,2,0,1,she can stay as close as she pleases nigguh
402,4536,4668,3,1,2,0,1,bitch watch ya tone before I drag you to the recycling bin you bitch ass nigga. You gon end up like limewire ol .exe ass nigga
403,4537,4669,3,1,2,0,1,shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
404,4539,4672,3,1,2,0,1,you bitch -.-
405,4546,4679,3,1,2,0,1,I knew farquaad a faggot
406,4550,4684,6,1,3,2,1,jim Hogg county a dirt poor democrat leaning county.. Hebronville is it's seat. Been there it's a near ghetto
407,4565,4701,3,1,2,0,1,it's a song hoe
408,4569,4705,3,1,2,0,1,Aye bitch.
409,4571,4707,3,1,2,0,1,faggot but you sent me hella nudes. Hmmmm
410,4573,4709,3,1,2,0,1,"shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub."
411,4575,4711,3,1,2,0,1,only 3 1/2 yrs till next pres. bitches bout what o-dumb-a left her/him
412,4578,4714,3,1,2,0,1,"You boys sure come up wit some crazy names. In my day, we never talked about no faggots"
413,4584,4720,3,1,2,0,1,you let me know then lol I'll go over and kill all them hoes
414,4586,4722,3,1,2,0,1,I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you
415,4588,4724,3,1,2,0,1,bitch Boy
416,4592,4728,3,1,2,0,1,because them niggas that told you bitch made &amp; they not real niggas or any kind of real
417,4599,4735,3,1,2,0,1,you fucking twat just start talking
418,4620,4757,3,1,0,2,2,I just noticed you guys called me a jiggaboo
419,4621,4758,3,1,2,0,1,Nigga I will get dick cheese and force you to eat it bitch
420,4630,4767,4,1,3,0,1,timber nigger
421,4640,4777,3,1,2,0,1,nigger*
422,4646,4783,3,1,2,0,1,"That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B"
423,4649,4786,3,1,2,0,1,This bitch is RTing hella cheese tweets right after I said I was lactose intolerant!! Why you gotta do that to me?! ;c
424,4654,4791,3,1,2,0,1,and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass
425,4673,4811,3,1,0,2,2,I'm redneck crazy
426,4678,4816,3,1,2,0,1,you were supposed to hang w me this week nigger
427,4679,4817,3,1,2,0,1,doubt it cause a bitch aint nothing but a nigga downfall
428,4681,4819,3,1,2,0,1,she said she aint tricking off on them hoes...lls...foolish
429,4684,4822,3,1,2,0,1,"cunt nigger fuck balls tits cocksucker piss dick kike. If you can't take swearing, don't go on the god damn internet."
430,4697,4835,3,1,2,0,1,chad reeds a fag he's a 5th kinda guy
431,4711,4849,3,1,2,0,1,And does he know you're calling him a fag?
432,4721,4859,3,1,2,0,1,remember that African bitch we used to work with at CMI?!
433,4722,4860,3,1,2,0,1,"right! These bitches be like ""damn I hope I get this job at Target"" BITCH DO BETTER!!! Still livin with ya momma ass hoe"
434,4724,4862,3,1,2,0,1,billy goat hillbillies you sucking &amp; fucking. You disgraceful brazzen faced unabashed pig
435,4727,4865,3,1,2,0,1,"in other words you are accustomed to niggers so muchYour Almighty one can be next to u, but yo nigger"
436,4744,4883,3,1,0,2,2,"Are you sure about that, slant? They're plagiarists, and you have no idea who I am."
437,4746,4885,3,1,0,2,2,"...honestly. That's where I'm the most retarded and is why stuck as artist hoping for a fair ""dealer/manager"" situation...."
438,4748,4887,3,1,2,0,1,I texted u fag
439,4751,4890,3,1,2,0,1,they made up endearing names for us like nigger spook &amp; monkey
440,4757,4896,3,1,2,0,1,Will NEVER happen faggot. Got complemented on it today at golf by several times. ;)
441,4769,4908,3,1,2,0,1,stockboy U should talk. U tweet lies and childish shit about Obama.youre very unqualified. You only appeal to dumb rednecks
442,4777,4916,3,1,2,0,1,Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican
443,4779,4918,3,1,2,0,1,bush took 3 times as many vacations.. republican teabaggers are pusses....wah
444,4781,4920,3,1,0,2,2,you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
445,4791,4931,3,1,0,2,2,"Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!"
446,4796,4936,3,1,2,0,1,bitch you look like a shamu go back to seaword
447,4801,4941,3,1,2,0,1,bitch trying to turn this shit like Facebook
448,4807,4947,3,1,2,0,1,yea I listen to that hoe when I wake up
449,4829,4969,3,1,0,2,2,so trash
450,4836,4976,6,1,5,0,1,he killed that hoe though
451,4838,4978,3,1,2,0,1,lmaooooo bro you still got that shit you are a hoe we boxing when you come back nigga
452,4840,4980,6,1,4,1,1,you got some more hoe
453,4860,5001,3,1,2,0,1,dumb nigger
454,4876,5017,3,1,2,0,1,"You can bet Valerie Jarret has her hands all over this ""humanitarian Crisis"". I Didn't vote for that commie bitch."
455,4889,5031,3,1,2,0,1,nick background my nigger
456,4894,5037,3,1,0,2,2,Gobble de gook
457,4911,5056,3,1,2,0,1,CSGO bitch.
458,4917,5063,3,1,2,0,1,stfu trash
459,4924,5070,3,1,2,0,1,nope! btw you's a hoe lol
460,4927,5073,3,1,2,0,1,have you looked yourself? This is funny. This is like Obama saying he is good for the economy. Hipster faggot. Funny though
461,4928,5074,3,1,2,0,1,He's a pussy
462,4934,5080,3,1,2,0,1,whatever lol my tan line is retarded. Lol was that other tweet a subtweet
463,4954,5100,3,1,2,0,1,Now beaners drive em.
464,4957,5103,3,1,2,0,1,All the thirsty hoes. Lol
465,4964,5110,3,1,2,0,1,good one you fucking bitch ass
466,4967,5113,3,1,2,0,1,"lmao, your just a dumb hoe that budden made popular, please stop, your irrelevant and no one cares about you slut."
467,4978,5124,3,1,0,2,2,Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.
468,4980,5126,3,1,2,0,1,and you're a vegetarian pussy
469,5002,5151,3,1,2,0,1,"little punk, we should send his ass to Iraq for a few weeks! Little bitch would come home &amp; KISS THE GROUND!"
470,5003,5152,6,1,5,0,1,taylor wack ass bitch nigga
471,5019,5168,3,1,2,0,1,Come over queer
472,5020,5169,3,1,2,0,1,"hey fag, gag on my clappmeat"
473,5021,5170,3,1,2,0,1,tounge punching smelly turtle pussy
474,5027,5176,3,1,2,0,1,faggot is a public spectacle. most gays are not fags. public display gets public opinion.
475,5054,5204,9,1,8,0,1,thisty hoe
476,5059,5209,4,1,3,0,1,I told u ugly niggas get bitches young I promise u!! Work ya magic lol
477,5064,5214,6,1,5,0,1,Tylar shut up bitch . I usta make you these
478,5071,5221,3,1,2,0,1,eat yo pickles bitches!
479,5074,5224,3,1,2,0,1,what's a puto isn't that bitch in Spanish.
480,5101,5252,3,1,2,0,1,dont raise ur hand to me niggah
481,5105,5256,3,1,2,0,1,wassup niggah
482,5108,5260,3,1,2,0,1,eat shit. Who are you working for?! You nappy bitch.
483,5118,5270,3,1,2,0,1,your not so godly after all u fuckin redneck peckerwood.
484,5123,5275,3,1,2,0,1,lol bitch nigga ima get my gay homies on you
485,5130,5282,3,1,2,0,1,hey Windy! Does your dildo take out the trash for you? Buzzzzz
486,5131,5283,3,1,2,0,1,msnbc the same MSM who said blocking flights from africa is racist yea right No ID no vote bitch gold digger
487,5134,5286,3,1,2,0,1,faggot
488,5145,5297,3,1,2,0,1,my mentallity? Being a flaming fag is a serious mental issue
489,5152,5304,3,1,2,0,1,bitch we coulda been at the stores looking
490,5156,5308,4,1,3,0,1,You can tease this dick faggot
491,5165,5317,3,1,2,0,1,stfu bitch
492,5167,5319,3,1,2,0,1,*thought retard
493,5170,5322,3,1,2,0,1,glad you could get your daily dose of giggles faggot
494,5173,5325,3,1,2,0,1,yeah nigga I get bitches and Matt's fucking gay as shit
495,5197,5351,3,1,2,0,1,quit using song lyrics queer
496,5198,5352,3,1,2,0,1,janemba is better than yo pussy ass
497,5207,5362,3,1,0,2,2,team sucks
498,5211,5366,3,1,0,2,2,whatever Neymar trash
499,5213,5368,3,1,2,0,1,mannn Mexicans in Houston LOVE their high school freshman hoes
500,5216,5371,6,1,2,3,2,home coon
501,5236,5391,3,1,2,0,1,lol da only reason I can't talk bout da present is cuz my nicca hurt n ain't played all yr
502,5245,5400,3,1,2,0,1,sup fat bitch
503,5249,5404,3,1,2,0,1,we take your bitch then recieve head from your mom
504,5254,5409,3,1,2,0,1,I called people kikes and a lot of fucks
505,5259,5414,3,1,2,0,1,Photoshop putting my head on fags is not proof.
506,5268,5423,3,1,2,0,1,"naw nigga what's up with em hands, what happened to the shit you was talking a couple a month's ago, eat bitch"
507,5303,5459,3,1,2,0,1,not what I said . I want a DJ to mix the track regardless for their own use ! The video gon be dumb retarded with the reg versi
508,5315,5471,3,1,2,0,1,back off ya queer bag
509,5320,5476,3,1,2,0,1,niggah I'm not yo lil bro the fuck
510,5328,5484,3,1,2,0,1,Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga
511,5334,5490,3,1,2,0,1,Jenny says you're an evil bitch.
512,5348,5505,3,1,2,0,1,Long story lol but I've missed you faggot
513,5359,5516,3,1,2,0,1,nigger hello?
514,5408,5565,3,1,2,0,1,lol whatever. We're fags.
515,5413,5570,3,1,2,0,1,"do you, bitch boy?"
516,5416,5573,3,1,2,0,1,nice hoodie faggot
517,5426,5584,3,1,2,0,1,"After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey"
518,5427,5585,3,1,2,0,1,u 2 lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like
519,5433,5591,3,1,2,0,1,only if it's funny tweets about ashy niggers
520,5436,5594,3,1,2,0,1,some niggas didnt desrve to have that bitch in the first place
521,5457,5615,3,1,2,0,1,"im 60 n I hate elissa, a fake ass cunt"
522,5465,5623,3,1,2,0,1,I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch
523,5470,5628,3,1,2,0,1,- we do not want you here either! Suck my pigs arse you muzzie biotch! Get the phuck out and go back to your hellhole life!
524,5481,5639,3,1,2,0,1,small man syndrome usually deep down they're huge pussies so they join the authority to compensate their weak ego
525,5486,5644,3,1,2,0,1,wat a faggot
526,5492,5650,3,1,2,0,1,death to attention hoes
527,5496,5654,6,1,5,0,1,yo fag Rojas
528,5502,5660,3,1,2,0,1,tweet but don't text back ok fag
529,5504,5662,3,1,2,0,1,literally retarded. You were dropped on your head.
530,5506,5664,3,1,2,0,1,I was a fag back then
531,5509,5667,3,1,2,0,1,fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick.
532,5516,5674,3,1,2,0,1,Christian keep laughing and me and him will fuck u up instead pussy bitch
533,5517,5675,3,1,2,0,1,"he was 17 not 16 &amp; he tried to beat up a much weaker ""creepy ass cracker"" that is why he is dead. If Zimmerman was a woman..."
